rgi_id,index_right,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-05-02099,1383,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02100,1384,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02101,1385,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02102,1386,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02103,1387,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02104,1388,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02105,1389,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02106,1390,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02107,1391,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02108,1392,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02109,1393,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02110,1394,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02111,1395,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02112,1396,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02113,1397,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02114,1398,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02115,1399,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02116,1400,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02117,1401,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02118,1402,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02119,1403,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02120,1404,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02121,1405,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02122,1406,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02123,1407,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02124,1408,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02125,1409,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02126,1410,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02127,1411,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02128,1412,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02129,1413,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02130,1414,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02131,1415,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02132,1416,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02133,1417,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02134,1418,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02135,1419,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02136,1420,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02137,1421,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02138,1422,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02139,1423,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02140,1424,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02141,1425,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02142,1426,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02143,1427,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02144,1428,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02145,1429,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02146,1430,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02147,1431,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02148,1432,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02149,1433,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02150,1434,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02151,1435,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02152,1436,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02153,1437,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02154,1438,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02155,1439,9,3,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,at least two termini are lake-terminating
RGI2000-v7.0-G-05-02156,1440,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02157,1441,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02158,1442,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02159,1443,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02160,1444,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02161,1445,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02162,1446,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02163,1447,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02164,1448,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02165,1449,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02166,1450,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02167,1451,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02168,1452,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02169,1453,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02170,1454,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02171,1455,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02172,1456,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02173,1457,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02174,1458,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02175,1459,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02176,1460,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02177,1461,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02178,1462,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02179,1463,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02180,1464,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02181,1465,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02182,1466,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02183,1467,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02184,1468,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02185,1469,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02186,1470,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02187,1471,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02188,1472,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02189,1473,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02190,1474,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02191,1475,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02192,1476,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02193,1477,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02194,1478,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02195,1479,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02196,1480,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02197,1481,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02198,1482,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02199,1483,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02200,1484,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02201,1485,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02202,1486,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02203,1487,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02204,1488,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02205,1489,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02206,1490,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02207,1491,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02208,1492,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02209,1493,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02210,1494,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02211,1495,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02212,1496,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02213,1497,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02214,1498,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02215,1499,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02216,1500,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02217,1501,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02218,1502,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02219,1503,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02220,1504,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02221,1505,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02222,1506,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02223,1507,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02224,1508,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02225,1509,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02226,1510,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02227,1511,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02228,1512,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02229,1513,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02230,1514,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02231,1515,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02232,1516,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02233,1517,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02234,1518,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02235,1519,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02236,1520,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02237,1521,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02238,1522,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02239,1523,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02240,1524,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02241,1525,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02242,1526,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02243,1527,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-02244,1528,9,0,LE07_L1TP_012011_20000826_20200917_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
